2016ID,packID,row,group.position,position,maternalID,paternalID,maternalpositionID,maternalrow,maternalposition,seed.mass,cohort,row,position,planting.notes
3064,940,414,47,47.1,41,89,NA,NA,NA,NA,greenhouse,414,47.1,
3065,940,414,47,47.2,41,89,NA,NA,NA,NA,greenhouse,414,47.2,
3066,944,417,1,0.8,5,21,NA,NA,NA,6.98,greenhouse,417,0.8,
3067,944,417,1,0.9,5,21,NA,NA,NA,NA,greenhouse,417,0.9,seed is at large
3068,944,417,1,1,5,21,NA,NA,NA,NA,greenhouse,417,1,
3069,944,417,1,1.1,5,21,NA,NA,NA,NA,greenhouse,417,1.1,
3070,944,417,1,1.2,5,21,NA,NA,NA,NA,greenhouse,417,1.2,
3071,947,417,3,2.8,71,35,NA,NA,NA,9.96,greenhouse,417,2.8,
3072,947,417,3,2.9,71,35,NA,NA,NA,NA,greenhouse,417,2.9,
3073,947,417,3,3,71,35,NA,NA,NA,NA,greenhouse,417,3,
3074,947,417,3,3.1,71,35,NA,NA,NA,NA,greenhouse,417,3.1,
3075,947,417,3,3.2,71,35,NA,NA,NA,NA,greenhouse,417,3.2,
3076,953,417,5,4.8,86,1,NA,NA,NA,11.47,greenhouse,417,4.8,
3077,953,417,5,4.9,86,1,NA,NA,NA,NA,greenhouse,417,4.9,
3078,953,417,5,5,86,1,NA,NA,NA,NA,greenhouse,417,5,
3079,953,417,5,5.1,86,1,NA,NA,NA,NA,greenhouse,417,5.1,
3080,953,417,5,5.2,86,1,NA,NA,NA,NA,greenhouse,417,5.2,
3081,964,417,7,6.8,83,24,NA,NA,NA,13.13,greenhouse,417,6.8,
3082,964,417,7,6.9,83,24,NA,NA,NA,NA,greenhouse,417,6.9,
3083,964,417,7,7,83,24,NA,NA,NA,NA,greenhouse,417,7,
3084,964,417,7,7.1,83,24,NA,NA,NA,NA,greenhouse,417,7.1,
3085,964,417,7,7.2,83,24,NA,NA,NA,NA,greenhouse,417,7.2,
3086,967,417,9,8.8,66,61,NA,NA,NA,8.45,greenhouse,417,8.8,
3087,967,417,9,8.9,66,61,NA,NA,NA,NA,greenhouse,417,8.9,
3088,967,417,9,9,66,61,NA,NA,NA,NA,greenhouse,417,9,
3089,967,417,9,9.1,66,61,NA,NA,NA,NA,greenhouse,417,9.1,
3090,967,417,9,9.2,66,61,NA,NA,NA,NA,greenhouse,417,9.2,
3091,968,417,11,10.8,38,1,NA,NA,NA,11.86,greenhouse,417,10.8,
3092,968,417,11,10.9,38,1,NA,NA,NA,NA,greenhouse,417,10.9,
3093,968,417,11,11,38,1,NA,NA,NA,NA,greenhouse,417,11,
3094,968,417,11,11.1,38,1,NA,NA,NA,NA,greenhouse,417,11.1,
3095,968,417,11,11.2,38,1,NA,NA,NA,NA,greenhouse,417,11.2,
3096,971,417,13,12.8,3,69,NA,NA,NA,5.72,greenhouse,417,12.8,
3097,971,417,13,12.9,3,69,NA,NA,NA,NA,greenhouse,417,12.9,
3098,971,417,13,13,3,69,NA,NA,NA,NA,greenhouse,417,13,
3099,971,417,13,13.1,3,69,NA,NA,NA,NA,greenhouse,417,13.1,
3100,971,417,13,13.2,3,69,NA,NA,NA,NA,greenhouse,417,13.2,
3101,974,417,15,14.8,37,55,NA,NA,NA,9.67,greenhouse,417,14.8,
3102,974,417,15,14.9,37,55,NA,NA,NA,NA,greenhouse,417,14.9,
3103,974,417,15,15,37,55,NA,NA,NA,NA,greenhouse,417,15,
3104,974,417,15,15.1,37,55,NA,NA,NA,NA,greenhouse,417,15.1,
3105,974,417,15,15.2,37,55,NA,NA,NA,NA,greenhouse,417,15.2,seed is at large
3106,980,417,17,16.8,51,55,NA,NA,NA,9.95,greenhouse,417,16.8,
3107,980,417,17,16.9,51,55,NA,NA,NA,NA,greenhouse,417,16.9,
3108,980,417,17,17,51,55,NA,NA,NA,NA,greenhouse,417,17,
3109,980,417,17,17.1,51,55,NA,NA,NA,NA,greenhouse,417,17.1,
3110,980,417,17,17.2,51,55,NA,NA,NA,NA,greenhouse,417,17.2,
3111,985,417,19,18.8,19,52,NA,NA,NA,6.22,greenhouse,417,18.8,
3112,985,417,19,18.9,19,52,NA,NA,NA,NA,greenhouse,417,18.9,
3113,985,417,19,19,19,52,NA,NA,NA,NA,greenhouse,417,19,
3114,985,417,19,19.1,19,52,NA,NA,NA,NA,greenhouse,417,19.1,
3115,985,417,19,19.2,19,52,NA,NA,NA,NA,greenhouse,417,19.2,
3116,989,417,21,20.8,56,27,NA,NA,NA,11.33,greenhouse,417,20.8,
3117,989,417,21,20.9,56,27,NA,NA,NA,NA,greenhouse,417,20.9,
3118,989,417,21,21,56,27,NA,NA,NA,NA,greenhouse,417,21,
3119,989,417,21,21.1,56,27,NA,NA,NA,NA,greenhouse,417,21.1,
3120,989,417,21,21.2,56,27,NA,NA,NA,NA,greenhouse,417,21.2,
3121,990,417,23,22.8,30,98,NA,NA,NA,8.63,greenhouse,417,22.8,
3122,990,417,23,22.9,30,98,NA,NA,NA,NA,greenhouse,417,22.9,
3123,990,417,23,23,30,98,NA,NA,NA,NA,greenhouse,417,23,
3124,990,417,23,23.1,30,98,NA,NA,NA,NA,greenhouse,417,23.1,
3125,990,417,23,23.2,30,98,NA,NA,NA,NA,greenhouse,417,23.2,
3126,992,417,25,24.8,4,98,NA,NA,NA,9.31,greenhouse,417,24.8,
3127,992,417,25,24.9,4,98,NA,NA,NA,NA,greenhouse,417,24.9,
3128,992,417,25,25,4,98,NA,NA,NA,NA,greenhouse,417,25,
3129,992,417,25,25.1,4,98,NA,NA,NA,NA,greenhouse,417,25.1,
3130,992,417,25,25.2,4,98,NA,NA,NA,NA,greenhouse,417,25.2,
3131,996,417,27,26.8,47,67,NA,NA,NA,11.16,greenhouse,417,26.8,
3132,996,417,27,26.9,47,67,NA,NA,NA,NA,greenhouse,417,26.9,
3133,996,417,27,27,47,67,NA,NA,NA,NA,greenhouse,417,27,
3134,996,417,27,27.1,47,67,NA,NA,NA,NA,greenhouse,417,27.1,
3135,996,417,27,27.2,47,67,NA,NA,NA,NA,greenhouse,417,27.2,
3136,997,417,29,28.8,64,21,NA,NA,NA,11.21,greenhouse,417,28.8,
3137,997,417,29,28.9,64,21,NA,NA,NA,NA,greenhouse,417,28.9,
3138,997,417,29,29,64,21,NA,NA,NA,NA,greenhouse,417,29,
3139,997,417,29,29.1,64,21,NA,NA,NA,NA,greenhouse,417,29.1,
3140,997,417,29,29.2,64,21,NA,NA,NA,NA,greenhouse,417,29.2,
3141,999,417,31,30.8,48,43,NA,NA,NA,8.92,greenhouse,417,30.8,
3142,999,417,31,30.9,48,43,NA,NA,NA,NA,greenhouse,417,30.9,
3143,999,417,31,31,48,43,NA,NA,NA,NA,greenhouse,417,31,
3144,999,417,31,31.1,48,43,NA,NA,NA,NA,greenhouse,417,31.1,
3145,999,417,31,31.2,48,43,NA,NA,NA,NA,greenhouse,417,31.2,
3146,1005,417,33,32.8,62,52,NA,NA,NA,8.95,greenhouse,417,32.8,
3147,1005,417,33,32.9,62,52,NA,NA,NA,NA,greenhouse,417,32.9,
3148,1005,417,33,33,62,52,NA,NA,NA,NA,greenhouse,417,33,
3149,1005,417,33,33.1,62,52,NA,NA,NA,NA,greenhouse,417,33.1,
3150,1005,417,33,33.2,62,52,NA,NA,NA,NA,greenhouse,417,33.2,
3151,1006,417,35,34.8,90,96,NA,NA,NA,9.56,greenhouse,417,34.8,
3152,1006,417,35,34.9,90,96,NA,NA,NA,NA,greenhouse,417,34.9,
3153,1006,417,35,35,90,96,NA,NA,NA,NA,greenhouse,417,35,
3154,1006,417,35,35.1,90,96,NA,NA,NA,NA,greenhouse,417,35.1,
3155,1006,417,35,35.2,90,96,NA,NA,NA,NA,greenhouse,417,35.2,
3156,1030,417,37,36.8,56,27,NA,NA,NA,12.11,greenhouse,417,36.8,
3157,1030,417,37,36.9,56,27,NA,NA,NA,NA,greenhouse,417,36.9,
3158,1030,417,37,37,56,27,NA,NA,NA,NA,greenhouse,417,37,
3159,1030,417,37,37.1,56,27,NA,NA,NA,NA,greenhouse,417,37.1,
3160,1030,417,37,37.2,56,27,NA,NA,NA,NA,greenhouse,417,37.2,
3161,1040,417,39,38.8,38,1,NA,NA,NA,9.91,greenhouse,417,38.8,
3162,1040,417,39,38.9,38,1,NA,NA,NA,NA,greenhouse,417,38.9,
3163,1040,417,39,39,38,1,NA,NA,NA,NA,greenhouse,417,39,
3164,1040,417,39,39.1,38,1,NA,NA,NA,NA,greenhouse,417,39.1,
3165,1040,417,39,39.2,38,1,NA,NA,NA,NA,greenhouse,417,39.2,
3166,1041,417,41,40.8,3,69,NA,NA,NA,4.16,greenhouse,417,40.8,
3167,1041,417,41,40.9,3,69,NA,NA,NA,NA,greenhouse,417,40.9,
3168,1041,417,41,41,3,69,NA,NA,NA,NA,greenhouse,417,41,
3169,1041,417,41,41.1,3,69,NA,NA,NA,NA,greenhouse,417,41.1,
3170,1041,417,41,41.2,3,69,NA,NA,NA,NA,greenhouse,417,41.2,
3171,1044,417,43,42.8,5,21,NA,NA,NA,7.44,greenhouse,417,42.8,
3172,1044,417,43,42.9,5,21,NA,NA,NA,NA,greenhouse,417,42.9,
3173,1044,417,43,43,5,21,NA,NA,NA,NA,greenhouse,417,43,
3174,1044,417,43,43.1,5,21,NA,NA,NA,NA,greenhouse,417,43.1,
3175,1044,417,43,43.2,5,21,NA,NA,NA,NA,greenhouse,417,43.2,
3176,1045,417,45,44.8,41,89,NA,NA,NA,11.95,greenhouse,417,44.8,
3177,1045,417,45,44.9,41,89,NA,NA,NA,NA,greenhouse,417,44.9,
3178,1045,417,45,45,41,89,NA,NA,NA,NA,greenhouse,417,45,
3179,1045,417,45,45.1,41,89,NA,NA,NA,NA,greenhouse,417,45.1,
3180,1045,417,45,45.2,41,89,NA,NA,NA,NA,greenhouse,417,45.2,
3181,1049,417,47,46.8,45,8,NA,NA,NA,10.03,greenhouse,417,46.8,
3182,1049,417,47,46.9,45,8,NA,NA,NA,NA,greenhouse,417,46.9,
3183,1049,417,47,47,45,8,NA,NA,NA,NA,greenhouse,417,47,
3184,1049,417,47,47.1,45,8,NA,NA,NA,NA,greenhouse,417,47.1,
3185,1049,417,47,47.2,45,8,NA,NA,NA,NA,greenhouse,417,47.2,
3186,1052,422,1,0.8,19,52,NA,NA,NA,5.97,greenhouse,422,0.8,
3187,1052,422,1,0.9,19,52,NA,NA,NA,NA,greenhouse,422,0.9,
3188,1052,422,1,1,19,52,NA,NA,NA,NA,greenhouse,422,1,
3189,1052,422,1,1.1,19,52,NA,NA,NA,NA,greenhouse,422,1.1,
3190,1052,422,1,1.2,19,52,NA,NA,NA,NA,greenhouse,422,1.2,
3191,1060,422,3,2.8,20,89,NA,NA,NA,9.1,greenhouse,422,2.8,
3192,1060,422,3,2.9,20,89,NA,NA,NA,NA,greenhouse,422,2.9,
3193,1060,422,3,3,20,89,NA,NA,NA,NA,greenhouse,422,3,
3194,1060,422,3,3.1,20,89,NA,NA,NA,NA,greenhouse,422,3.1,
3195,1060,422,3,3.2,20,89,NA,NA,NA,NA,greenhouse,422,3.2,
3196,1063,422,5,4.8,19,52,NA,NA,NA,9.16,greenhouse,422,4.8,
3197,1063,422,5,4.9,19,52,NA,NA,NA,NA,greenhouse,422,4.9,
3198,1063,422,5,5,19,52,NA,NA,NA,NA,greenhouse,422,5,
3199,1063,422,5,5.1,19,52,NA,NA,NA,NA,greenhouse,422,5.1,
3200,1063,422,5,5.2,19,52,NA,NA,NA,NA,greenhouse,422,5.2,
3201,1065,422,7,6.8,20,89,NA,NA,NA,10.43,greenhouse,422,6.8,
3202,1065,422,7,6.9,20,89,NA,NA,NA,NA,greenhouse,422,6.9,
3203,1065,422,7,7,20,89,NA,NA,NA,NA,greenhouse,422,7,
3204,1065,422,7,7.1,20,89,NA,NA,NA,NA,greenhouse,422,7.1,
3205,1065,422,7,7.2,20,89,NA,NA,NA,NA,greenhouse,422,7.2,
3206,1075,422,9,8.8,58,89,NA,NA,NA,9.82,greenhouse,422,8.8,
3207,1075,422,9,8.9,58,89,NA,NA,NA,NA,greenhouse,422,8.9,
3208,1075,422,9,9,58,89,NA,NA,NA,NA,greenhouse,422,9,
3209,1075,422,9,9.1,58,89,NA,NA,NA,NA,greenhouse,422,9.1,
3210,1075,422,9,9.2,58,89,NA,NA,NA,NA,greenhouse,422,9.2,
3211,1076,422,11,10.8,2,24,NA,NA,NA,9.01,greenhouse,422,10.8,
3212,1076,422,11,10.9,2,24,NA,NA,NA,NA,greenhouse,422,10.9,
3213,1076,422,11,11,2,24,NA,NA,NA,NA,greenhouse,422,11,
3214,1076,422,11,11.1,2,24,NA,NA,NA,NA,greenhouse,422,11.1,
3215,1076,422,11,11.2,2,24,NA,NA,NA,NA,greenhouse,422,11.2,
3216,1083,422,13,12.8,16,43,NA,NA,NA,14.21,greenhouse,422,12.8,
3217,1083,422,13,12.9,16,43,NA,NA,NA,NA,greenhouse,422,12.9,
3218,1083,422,13,13,16,43,NA,NA,NA,NA,greenhouse,422,13,
3219,1083,422,13,13.1,16,43,NA,NA,NA,NA,greenhouse,422,13.1,
3220,1083,422,13,13.2,16,43,NA,NA,NA,NA,greenhouse,422,13.2,
3221,1092,422,15,14.8,79,75,NA,NA,NA,15.72,greenhouse,422,14.8,
3222,1092,422,15,14.9,79,75,NA,NA,NA,NA,greenhouse,422,14.9,
3223,1092,422,15,15,79,75,NA,NA,NA,NA,greenhouse,422,15,
3224,1092,422,15,15.1,79,75,NA,NA,NA,NA,greenhouse,422,15.1,
3225,1092,422,15,15.2,79,75,NA,NA,NA,NA,greenhouse,422,15.2,
3226,1098,422,17,16.8,7,8,NA,NA,NA,9.63,greenhouse,422,16.8,
3227,1098,422,17,16.9,7,8,NA,NA,NA,NA,greenhouse,422,16.9,
3228,1098,422,17,17,7,8,NA,NA,NA,NA,greenhouse,422,17,
3229,1098,422,17,17.1,7,8,NA,NA,NA,NA,greenhouse,422,17.1,
3230,1098,422,17,17.2,7,8,NA,NA,NA,NA,greenhouse,422,17.2,
3231,1099,422,19,18.8,66,61,NA,NA,NA,10.23,greenhouse,422,18.8,
3232,1099,422,19,18.9,66,61,NA,NA,NA,NA,greenhouse,422,18.9,
3233,1099,422,19,19,66,61,NA,NA,NA,NA,greenhouse,422,19,
3234,1099,422,19,19.1,66,61,NA,NA,NA,NA,greenhouse,422,19.1,
3235,1099,422,19,19.2,66,61,NA,NA,NA,NA,greenhouse,422,19.2,
3236,1100,422,21,20.8,28,69,NA,NA,NA,6.47,greenhouse,422,20.8,
3237,1100,422,21,20.9,28,69,NA,NA,NA,NA,greenhouse,422,20.9,
3238,1100,422,21,21,28,69,NA,NA,NA,NA,greenhouse,422,21,
3239,1100,422,21,21.1,28,69,NA,NA,NA,NA,greenhouse,422,21.1,
3240,1100,422,21,21.2,28,69,NA,NA,NA,NA,greenhouse,422,21.2,
3241,1101,422,23,22.8,45,8,NA,NA,NA,7.86,greenhouse,422,22.8,
3242,1101,422,23,22.9,45,8,NA,NA,NA,NA,greenhouse,422,22.9,
3243,1101,422,23,23,45,8,NA,NA,NA,NA,greenhouse,422,23,
3244,1101,422,23,23.1,45,8,NA,NA,NA,NA,greenhouse,422,23.1,
3245,1101,422,23,23.2,45,8,NA,NA,NA,NA,greenhouse,422,23.2,seed is at large?
3246,1103,422,25,24.8,97,52,NA,NA,NA,11.35,greenhouse,422,24.8,
3247,1103,422,25,24.9,97,52,NA,NA,NA,NA,greenhouse,422,24.9,
3248,1103,422,25,25,97,52,NA,NA,NA,NA,greenhouse,422,25,
3249,1103,422,25,25.1,97,52,NA,NA,NA,NA,greenhouse,422,25.1,
3250,1103,422,25,25.2,97,52,NA,NA,NA,NA,greenhouse,422,25.2,
3251,1105,422,27,26.8,19,52,NA,NA,NA,6.91,greenhouse,422,26.8,
3252,1105,422,27,26.9,19,52,NA,NA,NA,NA,greenhouse,422,26.9,
3253,1105,422,27,27,19,52,NA,NA,NA,NA,greenhouse,422,27,
3254,1105,422,27,27.1,19,52,NA,NA,NA,NA,greenhouse,422,27.1,
3255,1105,422,27,27.2,19,52,NA,NA,NA,NA,greenhouse,422,27.2,
3256,1106,422,29,28.8,12,8,NA,NA,NA,11.14,greenhouse,422,28.8,
3257,1106,422,29,28.9,12,8,NA,NA,NA,NA,greenhouse,422,28.9,
3258,1106,422,29,29,12,8,NA,NA,NA,NA,greenhouse,422,29,
3259,1106,422,29,29.1,12,8,NA,NA,NA,NA,greenhouse,422,29.1,
3260,1106,422,29,29.2,12,8,NA,NA,NA,NA,greenhouse,422,29.2,
3261,1108,422,31,30.8,83,24,NA,NA,NA,12.81,greenhouse,422,30.8,
3262,1108,422,31,30.9,83,24,NA,NA,NA,NA,greenhouse,422,30.9,
3263,1108,422,31,31,83,24,NA,NA,NA,NA,greenhouse,422,31,
3264,1108,422,31,31.1,83,24,NA,NA,NA,NA,greenhouse,422,31.1,
3265,1108,422,31,31.2,83,24,NA,NA,NA,NA,greenhouse,422,31.2,
3266,1114,422,33,32.8,7,8,NA,NA,NA,11.72,greenhouse,422,32.8,
3267,1114,422,33,32.9,7,8,NA,NA,NA,NA,greenhouse,422,32.9,
3268,1114,422,33,33,7,8,NA,NA,NA,NA,greenhouse,422,33,
3269,1114,422,33,33.1,7,8,NA,NA,NA,NA,greenhouse,422,33.1,
3270,1114,422,33,33.2,7,8,NA,NA,NA,NA,greenhouse,422,33.2,
3271,1118,422,35,34.8,45,8,NA,NA,NA,9.14,greenhouse,422,34.8,
3272,1118,422,35,34.9,45,8,NA,NA,NA,NA,greenhouse,422,34.9,
3273,1118,422,35,35,45,8,NA,NA,NA,NA,greenhouse,422,35,
3274,1118,422,35,35.1,45,8,NA,NA,NA,NA,greenhouse,422,35.1,
3275,1118,422,35,35.2,45,8,NA,NA,NA,NA,greenhouse,422,35.2,
3276,1125,422,37,36.8,38,1,NA,NA,NA,9.99,greenhouse,422,36.8,
3277,1125,422,37,36.9,38,1,NA,NA,NA,NA,greenhouse,422,36.9,
3278,1125,422,37,37,38,1,NA,NA,NA,NA,greenhouse,422,37,
3279,1125,422,37,37.1,38,1,NA,NA,NA,NA,greenhouse,422,37.1,
3280,1125,422,37,37.2,38,1,NA,NA,NA,NA,greenhouse,422,37.2,
3281,1127,422,39,38.8,38,1,NA,NA,NA,8.16,greenhouse,422,38.8,
3282,1127,422,39,38.9,38,1,NA,NA,NA,NA,greenhouse,422,38.9,
3283,1127,422,39,39,38,1,NA,NA,NA,NA,greenhouse,422,39,
3284,1127,422,39,39.1,38,1,NA,NA,NA,NA,greenhouse,422,39.1,
3285,1127,422,39,39.2,38,1,NA,NA,NA,NA,greenhouse,422,39.2,
3286,1132,422,41,40.8,53,31,NA,NA,NA,9.21,greenhouse,422,40.8,
3287,1132,422,41,40.9,53,31,NA,NA,NA,NA,greenhouse,422,40.9,
3288,1132,422,41,41,53,31,NA,NA,NA,NA,greenhouse,422,41,
3289,1132,422,41,41.1,53,31,NA,NA,NA,NA,greenhouse,422,41.1,
3290,1132,422,41,41.2,53,31,NA,NA,NA,NA,greenhouse,422,41.2,
3291,1140,422,43,42.8,10,24,NA,NA,NA,10.52,greenhouse,422,42.8,
3292,1140,422,43,42.9,10,24,NA,NA,NA,NA,greenhouse,422,42.9,
3293,1140,422,43,43,10,24,NA,NA,NA,NA,greenhouse,422,43,
3294,1140,422,43,43.1,10,24,NA,NA,NA,NA,greenhouse,422,43.1,
3295,1140,422,43,43.2,10,24,NA,NA,NA,NA,greenhouse,422,43.2,
3296,1143,422,45,44.8,4,98,NA,NA,NA,8.18,greenhouse,422,44.8,
3297,1143,422,45,44.9,4,98,NA,NA,NA,NA,greenhouse,422,44.9,
3298,1143,422,45,45,4,98,NA,NA,NA,NA,greenhouse,422,45,
3299,1143,422,45,45.1,4,98,NA,NA,NA,NA,greenhouse,422,45.1,
3300,1143,422,45,45.2,4,98,NA,NA,NA,NA,greenhouse,422,45.2,
3301,1144,422,47,46.8,40,43,NA,NA,NA,8.46,greenhouse,422,46.8,
3302,1144,422,47,46.9,40,43,NA,NA,NA,NA,greenhouse,422,46.9,
3303,1144,422,47,47,40,43,NA,NA,NA,NA,greenhouse,422,47,
3304,1144,422,47,47.1,40,43,NA,NA,NA,NA,greenhouse,422,47.1,
3305,1144,422,47,47.2,40,43,NA,NA,NA,NA,greenhouse,422,47.2,
3306,326,424,1,0.8,554,NA,1029,210,15.1,13.47,field,424,0.8,
3307,326,424,1,0.9,554,NA,1029,210,15.1,NA,field,424,0.9,
3308,326,424,1,1,554,NA,1029,210,15.1,NA,field,424,1,
3309,326,424,1,1.1,554,NA,1029,210,15.1,NA,field,424,1.1,
3310,326,424,1,1.2,554,NA,1029,210,15.1,NA,field,424,1.2,
3311,327,424,3,2.8,526,NA,1149,300,15.1,4.94,field,424,2.8,
3312,327,424,3,2.9,526,NA,1149,300,15.1,NA,field,424,2.9,
3313,327,424,3,3,526,NA,1149,300,15.1,NA,field,424,3,
3314,327,424,3,3.1,526,NA,1149,300,15.1,NA,field,424,3.1,
3315,327,424,3,3.2,526,NA,1149,300,15.1,NA,field,424,3.2,
3316,328,424,5,4.8,524,NA,277,108,10.9,12.43,field,424,4.8,
3317,328,424,5,4.9,524,NA,277,108,10.9,NA,field,424,4.9,
3318,328,424,5,5,524,NA,277,108,10.9,NA,field,424,5,
3319,328,424,5,5.1,524,NA,277,108,10.9,NA,field,424,5.1,
3320,328,424,5,5.2,524,NA,277,108,10.9,NA,field,424,5.2,
3321,329,424,7,6.8,556,NA,1217,300,42.9,7.95,field,424,6.8,
3322,329,424,7,6.9,556,NA,1217,300,42.9,NA,field,424,6.9,
3323,329,424,7,7,556,NA,1217,300,42.9,NA,field,424,7,
3324,329,424,7,7.1,556,NA,1217,300,42.9,NA,field,424,7.1,
3325,329,424,7,7.2,556,NA,1217,300,42.9,NA,field,424,7.2,seed is at large
3326,330,424,9,8.8,534,NA,622,116,48.9,5.13,field,424,8.8,
3327,330,424,9,8.9,534,NA,622,116,48.9,NA,field,424,8.9,
3328,330,424,9,9,534,NA,622,116,48.9,NA,field,424,9,
3329,330,424,9,9.1,534,NA,622,116,48.9,NA,field,424,9.1,
3330,330,424,9,9.2,534,NA,622,116,48.9,NA,field,424,9.2,
3331,331,424,11,10.8,550,NA,64,100,25.1,10.66,field,424,10.8,
3332,331,424,11,10.9,550,NA,64,100,25.1,NA,field,424,10.9,
3333,331,424,11,11,550,NA,64,100,25.1,NA,field,424,11,
3334,331,424,11,11.1,550,NA,64,100,25.1,NA,field,424,11.1,
3335,331,424,11,11.2,550,NA,64,100,25.1,NA,field,424,11.2,
3336,332,424,13,12.8,519,NA,256,108,2.8,7.12,field,424,12.8,
3337,332,424,13,12.9,519,NA,256,108,2.8,NA,field,424,12.9,
3338,332,424,13,13,519,NA,256,108,2.8,NA,field,424,13,
3339,332,424,13,13.1,519,NA,256,108,2.8,NA,field,424,13.1,
3340,332,424,13,13.2,519,NA,256,108,2.8,NA,field,424,13.2,
3341,333,424,15,14.8,556,NA,1219,300,43.1,4.7,field,424,14.8,
3342,333,424,15,14.9,556,NA,1219,300,43.1,NA,field,424,14.9,
3343,333,424,15,15,556,NA,1219,300,43.1,NA,field,424,15,
3344,333,424,15,15.1,556,NA,1219,300,43.1,NA,field,424,15.1,
3345,333,424,15,15.2,556,NA,1219,300,43.1,NA,field,424,15.2,
3346,334,424,17,16.8,522,NA,1004,210,5.1,6.55,field,424,16.8,
3347,334,424,17,16.9,522,NA,1004,210,5.1,NA,field,424,16.9,
3348,334,424,17,17,522,NA,1004,210,5.1,NA,field,424,17,
3349,334,424,17,17.1,522,NA,1004,210,5.1,NA,field,424,17.1,
3350,334,424,17,17.2,522,NA,1004,210,5.1,NA,field,424,17.2,
3351,335,424,19,18.8,542,NA,349,108,39.1,9.59,field,424,18.8,
3352,335,424,19,18.9,542,NA,349,108,39.1,NA,field,424,18.9,
3353,335,424,19,19,542,NA,349,108,39.1,NA,field,424,19,
3354,335,424,19,19.1,542,NA,349,108,39.1,NA,field,424,19.1,
3355,335,424,19,19.2,542,NA,349,108,39.1,NA,field,424,19.2,
3356,336,424,21,20.8,515,NA,971,204,40.8,3,field,424,20.8,
3357,336,424,21,20.9,515,NA,971,204,40.8,NA,field,424,20.9,
3358,336,424,21,21,515,NA,971,204,40.8,NA,field,424,21,
3359,336,424,21,21.1,515,NA,971,204,40.8,NA,field,424,21.1,
3360,336,424,21,21.2,515,NA,971,204,40.8,NA,field,424,21.2,
3361,337,424,23,22.8,561,NA,1260,310,9.2,4.18,field,424,22.8,
3362,337,424,23,22.9,561,NA,1260,310,9.2,NA,field,424,22.9,
3363,337,424,23,23,561,NA,1260,310,9.2,NA,field,424,23,
3364,337,424,23,23.1,561,NA,1260,310,9.2,NA,field,424,23.1,
3365,337,424,23,23.2,561,NA,1260,310,9.2,NA,field,424,23.2,
3366,338,424,25,24.8,556,NA,1218,300,43,11.59,field,424,24.8,
3367,338,424,25,24.9,556,NA,1218,300,43,NA,field,424,24.9,
3368,338,424,25,25,556,NA,1218,300,43,NA,field,424,25,
3369,338,424,25,25.1,556,NA,1218,300,43,NA,field,424,25.1,
3370,338,424,25,25.2,556,NA,1218,300,43,NA,field,424,25.2,
3371,339,424,27,26.8,556,NA,1219,300,43.1,8.08,field,424,26.8,
3372,339,424,27,26.9,556,NA,1219,300,43.1,NA,field,424,26.9,
3373,339,424,27,27,556,NA,1219,300,43.1,NA,field,424,27,
3374,339,424,27,27.1,556,NA,1219,300,43.1,NA,field,424,27.1,
3375,339,424,27,27.2,556,NA,1219,300,43.1,NA,field,424,27.2,
3376,340,424,29,28.8,552,NA,1454,324,37.1,10.23,field,424,28.8,
3377,340,424,29,28.9,552,NA,1454,324,37.1,NA,field,424,28.9,
3378,340,424,29,29,552,NA,1454,324,37.1,NA,field,424,29,
3379,340,424,29,29.1,552,NA,1454,324,37.1,NA,field,424,29.1,
3380,340,424,29,29.2,552,NA,1454,324,37.1,NA,field,424,29.2,
3381,341,424,31,30.8,563,NA,855,124,43.2,7.27,field,424,30.8,
3382,341,424,31,30.9,563,NA,855,124,43.2,NA,field,424,30.9,
3383,341,424,31,31,563,NA,855,124,43.2,NA,field,424,31,
3384,341,424,31,31.1,563,NA,855,124,43.2,NA,field,424,31.1,
3385,341,424,31,31.2,563,NA,855,124,43.2,NA,field,424,31.2,
3386,342,424,33,32.8,550,NA,1013,210,9,12.34,field,424,32.8,
3387,342,424,33,32.9,550,NA,1013,210,9,NA,field,424,32.9,
3388,342,424,33,33,550,NA,1013,210,9,NA,field,424,33,
3389,342,424,33,33.1,550,NA,1013,210,9,NA,field,424,33.1,
3390,342,424,33,33.2,550,NA,1013,210,9,NA,field,424,33.2,
3391,343,424,35,34.8,554,NA,1028,210,15,13.06,field,424,34.8,
3392,343,424,35,34.9,554,NA,1028,210,15,NA,field,424,34.9,
3393,343,424,35,35,554,NA,1028,210,15,NA,field,424,35,
3394,343,424,35,35.1,554,NA,1028,210,15,NA,field,424,35.1,
3395,343,424,35,35.2,554,NA,1028,210,15,NA,field,424,35.2,
3396,344,424,37,36.8,531,NA,1054,210,25.1,9.74,field,424,36.8,
3397,344,424,37,36.9,531,NA,1054,210,25.1,NA,field,424,36.9,
3398,344,424,37,37,531,NA,1054,210,25.1,NA,field,424,37,
3399,344,424,37,37.1,531,NA,1054,210,25.1,NA,field,424,37.1,
3400,344,424,37,37.2,531,NA,1054,210,25.1,NA,field,424,37.2,
3401,345,424,39,38.8,563,NA,855,124,43.2,5.03,field,424,38.8,
3402,345,424,39,38.9,563,NA,855,124,43.2,NA,field,424,38.9,
3403,345,424,39,39,563,NA,855,124,43.2,NA,field,424,39,
3404,345,424,39,39.1,563,NA,855,124,43.2,NA,field,424,39.1,
